galaxies.source.pixelization.regularization.inner_coefficient,    log_likelihood,          log_prior,     log_posterior,weight
                                           0.9519517933467028,222573.57292959833,0.04924088271373854,222573.62217048105,   1.0
                                           0.9519517933467028,222573.57292959833,0.04924088271373854,222573.62217048105,   1.0
                                           0.9519518033467028, 222573.5729295979,0.04924087220900493, 222573.6221704701,   1.0
                                         -0.04804820665329726,               nan,               -inf,               nan,   1.0
                                         -0.04804819665329726,               nan,               -inf,               nan,   1.0
                                           0.9519517933467028,222573.57292959833,0.04924088271373854,222573.62217048105,   1.0
                                           0.9519518033467028, 222573.5729295979,0.04924087220900493, 222573.6221704701,   1.0
                                           0.9519517933467028,222573.57292959833,0.04924088271373854,222573.62217048105,   1.0
