galaxies.source.pixelization.regularization.inner_coefficient,log_likelihood,           log_prior,     log_posterior,weight
                                           1.0789397834826855, 252164.890625,-0.07597887701033501,252164.81464612298,   1.0
                                          0.07893978348268552,  252164.90625,   2.539069951559843,252167.44531995157,   1.0
