galaxies.source.turnover_radius,galaxies.source.centre.centre_0,galaxies.source.centre.centre_1,galaxies.source.z_centre,galaxies.source.effective_radius,galaxies.source.phi,galaxies.source.inclination,galaxies.source.intensity,galaxies.source.maximum_velocity,galaxies.source.velocity_dispersion,    log_likelihood,         log_prior,     log_posterior,                weight
               0.00284551420794,               0.05117372226529,               0.04575541857933,        10.4210678118396,                0.09867636614322,  87.10410746526294,          70.09258276198483,       1.3622100951972513,               266.7830976068813,                  86.45371361211403, 4674942.711743664,0.7341011518896412, 4674943.445844816,1.0187858652098999e-10
               0.00307471766122,               0.05497684974027,               0.03506668728108,       10.32129338950481,                 0.0987357798452,  85.39089109717523,          65.68595939278107,       1.3930513760210033,               271.9047008854985,                  87.31678364303434, 4674942.740880093, 0.717848614353562, 4674943.458728707,1.0584769304905993e-10
               0.00176460152841,               0.05585236131052,               0.02800964040977,       10.10237428576176,                0.10576074408767,  83.32347532404103,          67.18648487768908,       1.3660856551568459,               267.4107251435156,                  83.78990335198488, 4674942.813228272,0.7320185203798117, 4674943.545246792,1.1086397414871483e-10
               0.00212075496342,               0.06019303735084,                0.0313725758308,       10.00372333636779,                0.10080309536665,  84.60233715063463,          64.22409247704007,       1.3076615894255557,              276.74297391310654,                  78.76808820530479, 4674942.832149805,0.7647238460520136,  4674943.59687365,1.1539279520844938e-10
               0.00212075496342,               0.06019303735084,                0.0313725758308,       10.00372333636779,                0.10080309536665,  84.60233715063463,          64.22409247704007,       1.3076615894255557,              276.74297391310654,                  78.76808820530479, 4674942.832149805,0.7647238460520136,  4674943.59687365,  1.16484466910812e-10
               0.00108247820234,               0.05105943466617,               0.04032032191865,         10.513816067147,                0.10596919615401,  87.15299284891553,          69.67836121423828,       1.4176438581595878,              265.49585013098954,                  86.30027966070676, 4674942.993418626,0.7053957834644161, 4674943.698814409,  1.25416437202026e-10
               0.00033557191177,               0.04726945030679,                0.0238287497754,       10.06961198913836,                0.10973852177498,  83.22054660939669,          64.51801902987873,       1.3577432355870203,               269.9001664444624,                   83.4205958517241, 4674943.020562958,0.7365162821582021,  4674943.75707924,1.3668833329611575e-10
               0.00033557191177,               0.04726945030679,                0.0238287497754,       10.06961198913836,                0.10973852177498,  83.22054660939669,          64.51801902987873,       1.3577432355870203,               269.9001664444624,                   83.4205958517241, 4674943.020562958,0.7365162821582021,  4674943.75707924,1.3854337618285466e-10
               0.00033557191177,               0.04726945030679,                0.0238287497754,       10.06961198913836,                0.10973852177498,  83.22054660939669,          64.51801902987873,       1.3577432355870203,               269.9001664444624,                   83.4205958517241, 4674943.020562958,0.7365162821582021,  4674943.75707924,1.3854337618285466e-10
               0.00033557191177,               0.04726945030679,                0.0238287497754,       10.06961198913836,                0.10973852177498,  83.22054660939669,          64.51801902987873,       1.3577432355870203,               269.9001664444624,                   83.4205958517241, 4674943.020562958,0.7365162821582021,  4674943.75707924,1.3854337618285466e-10
               0.00033557191177,               0.04726945030679,                0.0238287497754,       10.06961198913836,                0.10973852177498,  83.22054660939669,          64.51801902987873,       1.3577432355870203,               269.9001664444624,                   83.4205958517241, 4674943.020562958,0.7365162821582021,  4674943.75707924,1.3854337618285466e-10
               0.00033557191177,               0.04726945030679,                0.0238287497754,       10.06961198913836,                0.10973852177498,  83.22054660939669,          64.51801902987873,       1.3577432355870203,               269.9001664444624,                   83.4205958517241, 4674943.020562958,0.7365162821582021,  4674943.75707924,1.3854337618285466e-10
               0.00033557191177,               0.04726945030679,                0.0238287497754,       10.06961198913836,                0.10973852177498,  83.22054660939669,          64.51801902987873,       1.3577432355870203,               269.9001664444624,                   83.4205958517241, 4674943.020562958,0.7365162821582021,  4674943.75707924,1.3854337618285466e-10
               0.00033557191177,               0.04726945030679,                0.0238287497754,       10.06961198913836,                0.10973852177498,  83.22054660939669,          64.51801902987873,       1.3577432355870203,               269.9001664444624,                   83.4205958517241, 4674943.020562958,0.7365162821582021,  4674943.75707924,1.3854337618285466e-10
               0.00033557191177,               0.04726945030679,                0.0238287497754,       10.06961198913836,                0.10973852177498,  83.22054660939669,          64.51801902987873,       1.3577432355870203,               269.9001664444624,                   83.4205958517241, 4674943.020562958,0.7365162821582021,  4674943.75707924,1.3854337618285466e-10
               0.00033557191177,               0.04726945030679,                0.0238287497754,       10.06961198913836,                0.10973852177498,  83.22054660939669,          64.51801902987873,       1.3577432355870203,               269.9001664444624,                   83.4205958517241, 4674943.020562958,0.7365162821582021,  4674943.75707924,1.3854337618285466e-10
               0.00033557191177,               0.04726945030679,                0.0238287497754,       10.06961198913836,                0.10973852177498,  83.22054660939669,          64.51801902987873,       1.3577432355870203,               269.9001664444624,                   83.4205958517241, 4674943.020562958,0.7365162821582021,  4674943.75707924,1.3854337618285466e-10
               0.00033557191177,               0.04726945030679,                0.0238287497754,       10.06961198913836,                0.10973852177498,  83.22054660939669,          64.51801902987873,       1.3577432355870203,               269.9001664444624,                   83.4205958517241, 4674943.020562958,0.7365162821582021,  4674943.75707924,1.3854337618285466e-10
               0.00033557191177,               0.04726945030679,                0.0238287497754,       10.06961198913836,                0.10973852177498,  83.22054660939669,          64.51801902987873,       1.3577432355870203,               269.9001664444624,                   83.4205958517241, 4674943.020562958,0.7365162821582021,  4674943.75707924,1.3854337618285466e-10
               0.00161641872238,               0.04782292429436,               0.02724181823814,       10.04471049434918,                0.11340918746075,  83.43000616852525,          64.54559198706319,       1.4369793791076035,              272.00132178693775,                  82.55772224359046,   4674943.0549078,0.6959042102754616,  4674943.75081201,1.3184676493163208e-10
               0.00214785118325,               0.04410625426552,               0.02841144463682,       10.21847581596179,                0.11214318981428,  83.29411497758801,           67.8337014506609,        1.397596548646191,              267.83590146482834,                  85.88096322865863, 4674943.083908304, 0.715514073763755, 4674943.799422378,1.3540674757219277e-10
               0.00214785118325,               0.04410625426552,               0.02841144463682,       10.21847581596179,                0.11214318981428,  83.29411497758801,           67.8337014506609,        1.397596548646191,              267.83590146482834,                  85.88096322865863, 4674943.083908304, 0.715514073763755, 4674943.799422378,1.3737004194335113e-10
               0.00214785118325,               0.04410625426552,               0.02841144463682,       10.21847581596179,                0.11214318981428,  83.29411497758801,           67.8337014506609,        1.397596548646191,              267.83590146482834,                  85.88096322865863, 4674943.083908304, 0.715514073763755, 4674943.799422378,1.3737004194335113e-10
               0.00130427316141,               0.05057973108235,               0.02745607508879,        10.0423495205554,                0.09544165025328,   84.8566172856211,          61.11731326607736,       1.3633269789748454,              278.92312646839935,                   82.4712235637593, 4674943.084027278,0.7334997512863353,  4674943.81752703, 1.353277930909322e-10
                0.0022397665418,               0.05860283902732,               0.04291331340478,        10.6214726646746,                   0.09980078334,  85.28879340841263,          69.90967633175524,       1.3460989442637648,               266.3995466004664,                  82.47177266459238,4674943.1139386725,0.7428874409725802, 4674943.856826114,1.3670692558834724e-10
               0.00461743053331,               0.04723931471249,               0.03899610297532,       10.16975304708709,                0.10317024418684,  84.27373783619417,          68.94625868022135,        1.370412319117085,               270.3139087425611,                  78.55292179994775, 4674943.202811358,0.7297073924760612,  4674943.93251875,1.4447681443635924e-10
               0.00153937687963,               0.05980376037535,               0.02821508410253,       10.26223741033165,                 0.1045415883146,  83.70951610714322,           64.8797763829125,       1.3624056866150898,               275.2809624496198,                  81.51172092569519,  4674943.27591479,0.7339957619264712, 4674944.009910552,1.5583542049836318e-10
               0.00153937687963,               0.05980376037535,               0.02821508410253,       10.26223741033165,                 0.1045415883146,  83.70951610714322,           64.8797763829125,       1.3624056866150898,               275.2809624496198,                  81.51172092569519,  4674943.27591479,0.7339957619264712, 4674944.009910552,1.6152893729229692e-10
               0.00166615547726,               0.05218298107376,               0.03133825479086,       10.19334712013084,                0.10604458788128,  85.26384554839622,          67.95519387997382,        1.414990016477116,               271.5999584531119,                  88.74705299792811, 4674943.321751477,0.7067187671681869, 4674944.028470244, 1.636721215840134e-10
               0.00088773139275,               0.05497393347203,               0.03449753377879,       10.70070241970915,                0.10605185769573,  83.97615755311847,          67.31740531810695,       1.3466652878815704,               269.2093464989972,                   80.5330800477612, 4674943.396343426,0.7425750177114113, 4674944.138918444,1.7304032769677814e-10
