3.606175925631546287e-07,-1.525652581272486210e-07,-3.224989309459396931e-08,-4.702813478045467960e-06,-2.742408448021809814e-08,4.149510762472562761e-06,-4.316035615087860156e-06,5.832419401149450409e-09,8.816086071492520776e-04,-2.548317841817752675e-05
-1.525652581272486210e-07,3.518303490922038145e-06,4.955948192999124665e-07,6.744121169801864629e-05,4.121113459611819768e-07,-9.688725323783483180e-05,9.435069002162977617e-05,-1.254320425383923008e-07,-2.353590366232554722e-03,-1.415084675949592353e-03
-3.224989309459397593e-08,4.955948192999123606e-07,4.240863980193650701e-07,4.670788175625662807e-06,-1.029584645659333543e-07,-4.846910295597560626e-05,2.310530521392419918e-05,-3.003299762870643054e-08,-1.949456685561143029e-04,-1.533834059500219888e-04
-4.702813478045467960e-06,6.744121169801864629e-05,4.670788175625661960e-06,2.829462454939276391e-03,9.635874150132772386e-06,-2.985866723185136556e-03,6.467380108598291821e-03,-2.601611733687690698e-06,-1.274198329246734041e-01,-1.972835592262974294e-02
-2.742408448021809152e-08,4.121113459611819768e-07,-1.029584645659333543e-07,9.635874150132770692e-06,3.096424021570591367e-06,1.020193221553517118e-04,8.300606939261379101e-05,8.632564539315756628e-08,-1.590328406508006521e-03,-1.532325736287220175e-03
4.149510762472560220e-06,-9.688725323783483180e-05,-4.846910295597561303e-05,-2.985866723185136556e-03,1.020193221553517118e-04,9.116693705953321514e-02,-2.635588653091082770e-02,-8.116695168403401965e-06,1.735344819156795226e-01,-1.507238103765678461e-01
-4.316035615087858462e-06,9.435069002162978973e-05,2.310530521392420596e-05,6.467380108598290954e-03,8.300606939261379101e-05,-2.635588653091082423e-02,3.268550620259392248e-01,2.004857413344183343e-05,-2.030308789746710030e+00,6.107039885564088388e-01
5.832419401149449582e-09,-1.254320425383923008e-07,-3.003299762870643054e-08,-2.601611733687690698e-06,8.632564539315756628e-08,-8.116695168403400271e-06,2.004857413344183343e-05,3.328915552513790907e-08,-3.091723812669331322e-05,2.795073545257951335e-04
8.816086071492521860e-04,-2.353590366232554722e-03,-1.949456685561143029e-04,-1.274198329246734041e-01,-1.590328406508006737e-03,1.735344819156795226e-01,-2.030308789746710030e+00,-3.091723812669332000e-05,1.884907663348722906e+01,-2.982820638011450143e+00
-2.548317841817750303e-05,-1.415084675949592353e-03,-1.533834059500219888e-04,-1.972835592262974988e-02,-1.532325736287219959e-03,-1.507238103765678461e-01,6.107039885564088388e-01,2.795073545257951335e-04,-2.982820638011450143e+00,8.440819732153347132e+00
