galaxies.source.turnover_radius,galaxies.source.centre.centre_0,galaxies.source.centre.centre_1,galaxies.source.z_centre,galaxies.source.effective_radius,galaxies.source.phi,galaxies.source.inclination,galaxies.source.intensity,galaxies.source.maximum_velocity,galaxies.source.velocity_dispersion,    log_likelihood,        log_prior,     log_posterior,                weight
               0.00574365039094,              -0.12117747184045,               0.11879432538257,       15.02806355309454,             0.15681726722615652,    3.7380071120854,          53.67102325687086,     0.014685336329381559,               381.0676566051238,                  37.22831485349044,  4674302.31637062,74.47198651782169, 4674376.788357139,1.0233957949671968e-10
               0.00090189632338,              -0.12964380020749,               0.11786259444008,       14.87825549389232,              0.1569274666829501,   3.64429768894354,           51.7318339376603,      0.01562809799994616,               379.7991732987118,                  42.76728127606538, 4674302.316734472,70.35968386683926, 4674372.676418339, 1.115806572672404e-10
               0.00327444876182,              -0.12297876443442,               0.11824021343834,       15.07093852724215,             0.15319815053769953,   4.43633421062032,          52.41217285765119,     0.014881609360976236,               385.9317864778405,                  42.20020011912684,4674302.3191629555,73.72452725917469, 4674376.043690215,1.1118072830950328e-10
               0.00327444876182,              -0.12297876443442,               0.11824021343834,       15.07093852724215,             0.15319815053769953,   4.43633421062032,          52.41217285765119,     0.014881609360976236,               385.9317864778405,                  42.20020011912684,4674302.3191629555,73.72452725917469, 4674376.043690215,1.1131572846324305e-10
               0.00327444876182,              -0.12297876443442,               0.11824021343834,       15.07093852724215,             0.15319815053769953,   4.43633421062032,          52.41217285765119,     0.014881609360976236,               385.9317864778405,                  42.20020011912684,4674302.3191629555,73.72452725917469, 4674376.043690215,1.1131572846324305e-10
               0.00327444876182,              -0.12297876443442,               0.11824021343834,       15.07093852724215,             0.15319815053769953,   4.43633421062032,          52.41217285765119,     0.014881609360976236,               385.9317864778405,                  42.20020011912684,4674302.3191629555,73.72452725917469, 4674376.043690215,1.1131572846324305e-10
               0.00327444876182,              -0.12297876443442,               0.11824021343834,       15.07093852724215,             0.15319815053769953,   4.43633421062032,          52.41217285765119,     0.014881609360976236,               385.9317864778405,                  42.20020011912684,4674302.3191629555,73.72452725917469, 4674376.043690215,1.1131572846324305e-10
               0.00514155499298,              -0.12013987583477,               0.11730776302707,       15.07066847736283,             0.15537896510407412,   3.79416784930868,          52.48329678630498,     0.015787957136387747,               378.4186516590928,                  43.58962201568896, 4674302.374973066,69.77529455288261, 4674372.150267619,1.1166180066754242e-10
               0.00514155499298,              -0.12013987583477,               0.11730776302707,       15.07066847736283,             0.15537896510407412,   3.79416784930868,          52.48329678630498,     0.015787957136387747,               378.4186516590928,                  43.58962201568896, 4674302.374973066,69.77529455288261, 4674372.150267619,1.1477692085055918e-10
               0.00514155499298,              -0.12013987583477,               0.11730776302707,       15.07066847736283,             0.15537896510407412,   3.79416784930868,          52.48329678630498,     0.015787957136387747,               378.4186516590928,                  43.58962201568896, 4674302.374973066,69.77529455288261, 4674372.150267619,1.1477692085055918e-10
               0.00514155499298,              -0.12013987583477,               0.11730776302707,       15.07066847736283,             0.15537896510407412,   3.79416784930868,          52.48329678630498,     0.015787957136387747,               378.4186516590928,                  43.58962201568896, 4674302.374973066,69.77529455288261, 4674372.150267619,1.1477692085055918e-10
               0.00514155499298,              -0.12013987583477,               0.11730776302707,       15.07066847736283,             0.15537896510407412,   3.79416784930868,          52.48329678630498,     0.015787957136387747,               378.4186516590928,                  43.58962201568896, 4674302.374973066,69.77529455288261, 4674372.150267619,1.1477692085055918e-10
