1.347467887570177045e-07,7.834956291917401162e-08,1.951932597008780271e-07,-1.530050821878999146e-05,-2.733766250819362727e-08,-1.801015185394356762e-04,5.956597953196319400e-05,-1.123839887263842396e-07,7.029818445546676120e-04,1.715572874947301140e-04
7.834956291917401162e-08,1.571337717412569543e-07,2.080528750301104398e-08,-1.767400231512662352e-05,-1.628493116757324661e-07,-2.945494689428333648e-04,4.255257374338872455e-05,-6.373194199938514465e-07,7.103172793416149666e-04,1.541620609770186061e-04
1.951932597008780271e-07,2.080528750301103406e-08,1.554784319718410253e-06,-1.660322158383688439e-05,5.946506367940476204e-07,-2.187691113128057937e-04,2.126493919413847055e-04,4.847825810852691353e-07,1.284162625933984916e-03,2.375340409637845761e-04
-1.530050821878999146e-05,-1.767400231512662352e-05,-1.660322158383688439e-05,1.076811370424579986e-02,2.363513360181780385e-05,3.043650166814398580e-02,8.742812049680371992e-04,9.920272231290325920e-05,-1.089283094919707012e-01,1.197172590026033406e-02
-2.733766250819361734e-08,-1.628493116757324661e-07,5.946506367940476204e-07,2.363513360181780385e-05,1.101126684055641756e-06,-8.842266866525279759e-06,9.537008352865408961e-05,2.605018866865057469e-06,-8.883191912118542288e-04,-2.144621696922414673e-04
-1.801015185394356762e-04,-2.945494689428333648e-04,-2.187691113128057937e-04,3.043650166814399621e-02,-8.842266866525271289e-06,7.014542731601564052e-01,-1.497781626234621910e-01,3.970512998580222460e-04,-1.295065073625344843e+00,-3.076097147693109823e-01
5.956597953196319400e-05,4.255257374338872455e-05,2.126493919413847055e-04,8.742812049680356813e-04,9.537008352865408961e-05,-1.497781626234622188e-01,1.320381941417449745e-01,1.830433697815238173e-04,2.526533377555940652e-01,1.009215118254449678e-01
-1.123839887263841867e-07,-6.373194199938513406e-07,4.847825810852691353e-07,9.920272231290328631e-05,2.605018866865057893e-06,3.970512998580221918e-04,1.830433697815238444e-04,1.022987913441999790e-05,-3.666812759607447018e-03,-7.489086397291031937e-04
7.029818445546677204e-04,7.103172793416148581e-04,1.284162625933984916e-03,-1.089283094919707012e-01,-8.883191912118544456e-04,-1.295065073625344843e+00,2.526533377555941207e-01,-3.666812759607447018e-03,6.041415401684471220e+00,1.323208319983534498e+00
1.715572874947300869e-04,1.541620609770186061e-04,2.375340409637846303e-04,1.197172590026033927e-02,-2.144621696922414673e-04,-3.076097147693109268e-01,1.009215118254449539e-01,-7.489086397291029769e-04,1.323208319983534498e+00,7.156345987177304968e-01
