galaxies.source.centre.centre_0,galaxies.source.centre.centre_1,    log_likelihood,          log_prior,     log_posterior,                weight
         -8.358974347615505e-05,            0.19978587392848837,-755591.4031180505,0.07982880481723012,-755591.3232892457,  0.023106485843997267
         -8.358974347615505e-05,            0.19978587392848837,-755591.4031180505,0.07982880481723012,-755591.3232892457,  0.023106485843997267
         -8.358974347615505e-05,            0.19978587392848837,-755591.4031180505,0.07982880481723012,-755591.3232892457,  0.023106485843997267
         -8.358974347615505e-05,            0.19978587392848837,-755591.4031180505,0.07982880481723012,-755591.3232892457,  0.023106485843997267
        -0.00016359226871612113,            0.20043442454112714,-755591.1190356945,0.08034797060712635,-755591.0386877239,    0.0128105787156167
         0.00046580558828828014,             0.2005609632410505,-755591.0675910631,0.08044983390204818,-755590.9871412292,  0.014289447039582553
          0.0004779251682357275,            0.19993112751189449,-755591.0422015067, 0.0799453683212877,-755590.9622561383,  0.014138449762706591
          0.0004779251682357275,            0.19993112751189449,-755591.0422015067, 0.0799453683212877,-755590.9622561383,  0.014317924606651034
         0.00018491167768688461,            0.19978278192223353,-755590.9502075647,0.07982638828983053,-755590.8703811765,  0.013578439740633073
         0.00018491167768688461,            0.19978278192223353,-755590.9502075647,0.07982638828983053,-755590.8703811765,  0.014202566742422047
         -8.148178383253003e-05,             0.2002519261767287,-755590.6447409929, 0.0802016811535422,-755590.5645393118,   0.01514531423938679
          0.0001596830866145229,            0.19989305427840445,-755590.6256989688, 0.0799145172948746,-755590.5457844514,  0.016769839246546066
          0.0004500177462148792,            0.20022247228243717,-755590.6042724685,0.08017848184572646,-755590.5240939866,  0.016297930714690188
          0.0004500177462148792,            0.20022247228243717,-755590.6042724685,0.08017848184572646,-755590.5240939866,  0.016472527843552024
        -1.6587201706611448e-05,            0.20040065792672307,-755590.5598124175,0.08032084794519748,-755590.4794915696,  0.015242501049112655
        -1.6587201706611448e-05,            0.20040065792672307,-755590.5598124175,0.08032084794519748,-755590.4794915696,   0.01558128643255434
           5.68204677448157e-05,              0.200487109688463,-755590.5444085918, 0.0803901687595987,-755590.4640184231,  0.014206771543334846
           5.68204677448157e-05,              0.200487109688463,-755590.5444085918, 0.0803901687595987,-755590.4640184231,  0.014316188696150782
           5.68204677448157e-05,              0.200487109688463,-755590.5444085918, 0.0803901687595987,-755590.4640184231,  0.014316188696150782
          0.0003518152628563875,             0.2000262832697816,-755590.5073055355,0.08002127554540418,-755590.4272842599,  0.012502940937641368
        -1.5640106622589277e-05,            0.20015949752490836, -755590.467439292,0.08012764938807346,-755590.3873116426,   0.01237508230237175
        -1.5640106622589277e-05,            0.20015949752490836, -755590.467439292,0.08012764938807346,-755590.3873116426,   0.01262172366020634
        -1.5640106622589277e-05,            0.20015949752490836, -755590.467439292,0.08012764938807346,-755590.3873116426,   0.01262172366020634
           0.000359292577105762,             0.2000849455262132,-755590.4442238372,0.08006822903476733,-755590.3641556082,  0.010945668914872829
         0.00025231803041557107,            0.20045810854693624,-755590.4043092534,0.08036703389320748,-755590.3239422196,  0.010760160442271693
          0.0003601797237285477,            0.20013331770134943,-755590.4010987834,0.08010694916716529,-755590.3209918342,   0.01046906777520167
          8.922877442942903e-06,            0.20028133612033344,-755590.3987097522,0.08022522735552745,-755590.3184845248,  0.009998489131357414
          0.0003312997726377958,            0.20010860255403254,-755590.3660958053,0.08008712515133422,-755590.2860086801,   0.00969177472211385
         0.00030584564703764374,            0.20038676376714923,-755590.3597720298,0.08030989726926216,-755590.2794621325,  0.009410520843239175
         0.00030584564703764374,            0.20038676376714923,-755590.3597720298,0.08030989726926216,-755590.2794621325,  0.009440275754711949
         0.00030584564703764374,            0.20038676376714923,-755590.3597720298,0.08030989726926216,-755590.2794621325,  0.009440275754711949
         0.00030584564703764374,            0.20038676376714923,-755590.3597720298,0.08030989726926216,-755590.2794621325,  0.009440275754711949
         0.00030584564703764374,            0.20038676376714923,-755590.3597720298,0.08030989726926216,-755590.2794621325,  0.009440275754711949
         0.00030584564703764374,            0.20038676376714923,-755590.3597720298,0.08030989726926216,-755590.2794621325,  0.009440275754711949
         0.00030584564703764374,            0.20038676376714923,-755590.3597720298,0.08030989726926216,-755590.2794621325,  0.009440275754711949
         0.00012982606221379194,             0.2000548583955072,-755590.3259566444,0.08004392644490575,-755590.2459127179,  0.006401745603944715
          0.0002956620050884907,             0.2000940935279543,-755590.3258819501,0.08007546736158995,-755590.2458064827,  0.006200206834860208
          0.0002400595317986325,            0.20005066601739868,-755590.3246868915,0.08004065320516719,-755590.2446462383,  0.005908710050880628
         0.00014141549706849684,            0.20041112245659484,-755590.3229209627,0.08032927600531012,-755590.2425916867,  0.005635681512262957
         0.00014141549706849684,            0.20041112245659484,-755590.3229209627,0.08032927600531012,-755590.2425916867,   0.00564065761713143
         0.00014141549706849684,            0.20041112245659484,-755590.3229209627,0.08032927600531012,-755590.2425916867,   0.00564065761713143
         0.00014141549706849684,            0.20041112245659484,-755590.3229209627,0.08032927600531012,-755590.2425916867,   0.00564065761713143
         0.00014141549706849684,            0.20041112245659484,-755590.3229209627,0.08032927600531012,-755590.2425916867,   0.00564065761713143
         0.00032165179335417413,            0.20017097602159334,-755590.3063233419,0.08013704620262692,-755590.2261862957, 0.0043336068541800265
          0.0003255391475148262,            0.20026765285763184,-755590.3038286606,0.08021447751368299,-755590.2236141831,  0.004166692339660009
          0.0003131964345323229,            0.20027626668816575,-755590.2867072987,0.08022136218111178,-755590.2064859365,  0.004007534598344125
          0.0003083291218942467,             0.2002644929138909,-755590.2759498027,0.08021192437781054,-755590.1957378783, 0.0038701889373699803
          0.0003083291218942467,             0.2002644929138909,-755590.2759498027,0.08021192437781054,-755590.1957378783,   0.00389100550776174
          0.0003067020515303892,            0.20025254419489577,-755590.2711257435, 0.0802023510453542,-755590.1909233924, 0.0035289454588899078
          0.0003067020515303892,            0.20025254419489577,-755590.2711257435, 0.0802023510453542,-755590.1909233924,   0.00353745736333228
         0.00030171471538486546,             0.2002529960474155,-755590.2641470315,0.08020270691547138,-755590.1839443245, 0.0032117636028853765
          0.0002088500078576334,            0.20009388541098277,-755590.2591265535,0.08007521319437857,-755590.1790513403,  0.003077220298438902
         0.00015907754670868213,            0.20011014520901294,-755590.2469342004,0.08008819104247622,-755590.1668460093, 0.0029560631649574896
          0.0002723946226554817,            0.20029322142155728,-755590.2416733569,0.08023489749251085,-755590.1614384594,  0.002839930793572163
         0.00010293029806505586,            0.20027658980885038, -755590.240349511,0.08022144604021754, -755590.160128065, 0.0027136066668655787
         0.00010293029806505586,            0.20027658980885038, -755590.240349511,0.08022144604021754, -755590.160128065, 0.0027154028651206583
         0.00010293029806505586,            0.20027658980885038, -755590.240349511,0.08022144604021754, -755590.160128065, 0.0027154028651206583
          0.0002719005312576047,               0.20028522461888,-755590.2376595335,0.08022849026106821,-755590.1574310432, 0.0023306228297181467
          0.0002606334525560995,            0.20027856262995042,-755590.2244799233,0.08022314115783113,-755590.1442567821,  0.002237369797907468
          0.0002606334525560995,            0.20027856262995042,-755590.2244799233,0.08022314115783113,-755590.1442567821,  0.002252113415423624
          0.0002545905413788141,            0.20019152884844002,-755590.2169920029, 0.0801534260780391,-755590.1368385769,  0.002045283849046106
          0.0002545905413788141,            0.20019152884844002,-755590.2169920029, 0.0801534260780391,-755590.1368385769, 0.0020529412746450133
          0.0001949126947578757,             0.2001442921412927,-755590.2141199757, 0.0801155513353954,-755590.1340044243, 0.0018600941765051487
          0.0001949126947578757,             0.2001442921412927,-755590.2141199757, 0.0801155513353954,-755590.1340044243, 0.0018627652953995056
          0.0001949126947578757,             0.2001442921412927,-755590.2141199757, 0.0801155513353954,-755590.1340044243, 0.0018627652953995056
          0.0001949126947578757,             0.2001442921412927,-755590.2141199757, 0.0801155513353954,-755590.1340044243, 0.0018627652953995056
          0.0001949126947578757,             0.2001442921412927,-755590.2141199757, 0.0801155513353954,-755590.1340044243, 0.0018627652953995056
          0.0001949126947578757,             0.2001442921412927,-755590.2141199757, 0.0801155513353954,-755590.1340044243, 0.0018627652953995056
          0.0001949126947578757,             0.2001442921412927,-755590.2141199757, 0.0801155513353954,-755590.1340044243, 0.0018627652953995056
          0.0001949126947578757,             0.2001442921412927,-755590.2141199757, 0.0801155513353954,-755590.1340044243, 0.0018627652953995056
         0.00012918089929522743,            0.20021910957495254, -755590.208902591,0.08017541705338319, -755590.128727174, 0.0012139642941261224
         0.00022394219304963328,            0.20018367733360118,-755590.2009301308,0.08014710964181836,-755590.1207830211, 0.0012220023028619606
         0.00022394219304963328,            0.20018367733360118,-755590.2009301308,0.08014710964181836,-755590.1207830211, 0.0012268734594447707
         0.00016944305576588892,            0.20017332764424225,-755590.2006564502,0.08013877962223662,-755590.1205176706, 0.0012270413680596655
         0.00016944305576588892,            0.20017332764424225,-755590.2006564502,0.08013877962223662,-755590.1205176706,  0.001227209276795803
          0.0002238516663772317,            0.20019088873420007,-755590.1984807652,0.08015288408351483,-755590.1183278811, 0.0012285457404539383
         0.00015451768457426003,            0.20022160372380388,  -755590.19350324,0.08017742894689361,-755590.1133258111,  0.001232950719507857
         0.00015451768457426003,            0.20022160372380388,  -755590.19350324,0.08017742894689361,-755590.1133258111, 0.0012360192349245118
         0.00019410017990775772,            0.20027534742559838,-755590.1927310242,0.08022050492264796,-755590.1125105193, 0.0012364966558988536
          0.0002225941552861011,            0.20022340451976864,-755590.1919991944,0.08017892253128975,-755590.1118202719, 0.0012374268699918223
          0.0002225941552861011,            0.20022340451976864,-755590.1919991944,0.08017892253128975,-755590.1118202719, 0.0012378796629027148
          0.0001669648387334585,            0.20025961646740323,-755590.1916684257,0.08020788372985761, -755590.111460542, 0.0012380844226559222
         0.00016447716952800793,             0.2002541867903145,-755590.1913653794,0.08020353275957895,-755590.1111618467, 0.0012384768403766486
         0.00019261756135482635,             0.2002462176587949,-755590.1861417178,0.08019716957635682,-755590.1059445483, 0.0012419081448768353
         0.00019261756135482635,             0.2002462176587949,-755590.1861417178,0.08019716957635682,-755590.1059445483, 0.0012451517914500007
         0.00019261756135482635,             0.2002462176587949,-755590.1861417178,0.08019716957635682,-755590.1059445483, 0.0012451517914500007
