galaxies.source.pixelization.regularization.inner_coefficient,    log_likelihood,           log_prior,     log_posterior,weight
                                           0.9944085870280436,222681.08787557093,0.005607103436714095,222681.09348267436,   1.0
                                           0.9944085870280436,222681.08787557093,0.005607103436714095,222681.09348267436,   1.0
                                           0.9944085970280436,222681.08787556904,0.005607093380485568,222681.09348266243,   1.0
                                        -0.005591412971956454,               nan,                -inf,               nan,   1.0
                                        -0.005591402971956454,               nan,                -inf,               nan,   1.0
                                           0.9944085870280436,222681.08787557093,0.005607103436714095,222681.09348267436,   1.0
                                           0.9944085970280436,222681.08787556904,0.005607093380485568,222681.09348266243,   1.0
                                           0.9944085870280436,222681.08787557093,0.005607103436714095,222681.09348267436,   1.0
