5.494737683464936828e-08,4.367302826890476286e-08,2.867818949383131345e-08,6.073160844184892243e-07,3.458669140774834126e-08,5.016143461924547610e-06,1.022885927188594921e-06,-3.059478376681831237e-09,6.364164584114570956e-05,5.962695512563152047e-08
4.367302826890476948e-08,3.990875141728212557e-06,1.468154240006177626e-06,2.102869880488602298e-05,-1.464882489057676222e-06,-2.444087550439519099e-05,2.932167624118412176e-06,-3.397333412422433050e-07,-5.316123317032505653e-05,6.375623267436448822e-04
2.867818949383131676e-08,1.468154240006177626e-06,1.667843866306999924e-06,1.604297196794475855e-05,-7.498902598238331516e-08,-7.452476510608926322e-05,6.246407266101688255e-05,-1.417535489177220701e-07,-1.115783246967179122e-04,3.316991515547583502e-04
6.073160844184891184e-07,2.102869880488601959e-05,1.604297196794476194e-05,1.199893899104881312e-03,8.838029027810605733e-06,2.931912160960702292e-04,1.147120788058810436e-03,-2.794119214649322847e-06,-2.804768013719355704e-02,7.491708995173199624e-03
3.458669140774834126e-08,-1.464882489057676222e-06,-7.498902598238327545e-08,8.838029027810607427e-06,6.474326683099146389e-06,6.104820822510732489e-05,3.433877661931837794e-04,2.311816409610350086e-07,-7.038824151711951327e-04,-1.083709428818374664e-03
5.016143461924548457e-06,-2.444087550439518760e-05,-7.452476510608924967e-05,2.931912160960702834e-04,6.104820822510732489e-05,1.109386169392107546e-01,1.891955523381145783e-03,6.050920077485281947e-06,1.335768650435022464e-01,-1.444465610401134310e-02
1.022885927188595345e-06,2.932167624118415141e-06,6.246407266101688255e-05,1.147120788058810653e-03,3.433877661931837794e-04,1.891955523381145783e-03,8.874948904252077941e-02,1.374977243517851485e-06,-1.157414848714417577e-01,-5.958415187642977784e-02
-3.059478376681830823e-09,-3.397333412422432520e-07,-1.417535489177220436e-07,-2.794119214649322847e-06,2.311816409610350350e-07,6.050920077485282794e-06,1.374977243517851485e-06,1.569336768329396526e-07,9.816303670595827530e-05,1.245199432189468677e-04
6.364164584114572311e-05,-5.316123317032511074e-05,-1.115783246967178851e-04,-2.804768013719355704e-02,-7.038824151711950243e-04,1.335768650435022464e-01,-1.157414848714417577e-01,9.816303670595828885e-05,2.266632558348927962e+00,-3.338531137854987563e-01
5.962695512563406157e-08,6.375623267436450990e-04,3.316991515547583502e-04,7.491708995173197889e-03,-1.083709428818374664e-03,-1.444465610401133963e-02,-5.958415187642977784e-02,1.245199432189468677e-04,-3.338531137854988118e-01,2.284377320952301282e+00
